CustomerID,Recency,Recency Score,Frequency,Frequency Score,Monetary,Monetary Score,RFM,Customer Segment
24359,32,3,4,1,2420.34,1,311,Lost Customer
16364,32,3,4,1,2482.23,1,311,Lost Customer
23921,32,3,4,1,2465.28,1,311,Lost Customer
13367,32,3,4,1,4516.5325,1,311,Lost Customer
11830,33,3,4,1,5930.23,1,311,Lost Customer
28870,32,3,4,1,4334.6,1,311,Lost Customer
12929,32,3,4,1,4820.31,1,311,Lost Customer
14011,33,3,4,1,3831.8896,1,311,Lost Customer
23411,33,3,4,1,3577.82,1,311,Lost Customer
13799,32,3,4,1,3010.0325,1,311,Lost Customer
18708,32,3,4,1,6056.51,1,311,Lost Customer
22893,33,3,4,1,6056.51,1,311,Lost Customer
28758,33,3,4,1,2603.0682,1,311,Lost Customer
24808,32,3,4,1,2407.04,1,311,Lost Customer
14944,32,3,4,1,3040.31,1,311,Lost Customer
24917,32,3,4,1,2179.9075,1,311,Lost Customer
23858,33,3,4,1,4712.74,1,311,Lost Customer
19467,32,3,4,1,3485.3775,1,311,Lost Customer
20987,32,3,4,1,4132.24,1,311,Lost Customer
23629,33,3,4,1,2466.32,1,311,Lost Customer
13433,32,3,4,1,4533.5225,1,311,Lost Customer
14080,32,3,4,1,1848.9075,1,311,Lost Customer
11515,32,3,4,1,5930.23,1,311,Lost Customer
23105,33,3,4,1,3361.5325,1,311,Lost Customer
20297,32,3,4,1,2466.32,1,311,Lost Customer
17764,32,3,4,1,3896.5325,1,311,Lost Customer
28535,33,3,4,1,2433.04,1,311,Lost Customer
28841,32,3,4,1,4334.6,1,311,Lost Customer
14134,32,3,4,1,3835.0682,1,311,Lost Customer
24662,33,3,4,1,2493.54,1,311,Lost Customer
25080,32,3,4,1,2433.04,1,311,Lost Customer
24433,33,3,4,1,2442.54,1,311,Lost Customer
12385,32,3,4,1,5118.7496,1,311,Lost Customer
11011,32,3,4,1,8133.04,1,311,Lost Customer
23540,32,3,4,1,3626.82,1,311,Lost Customer
17629,33,3,4,1,4173.32,1,311,Lost Customer
18250,33,3,4,1,6058.21,1,311,Lost Customer
24914,32,3,4,1,2149.9075,1,311,Lost Customer
28326,33,3,4,1,2442.54,1,311,Lost Customer
17715,33,3,4,1,2831.5325,1,311,Lost Customer
23414,32,3,4,1,3391.0325,1,311,Lost Customer
16444,32,3,4,1,3271.82,1,311,Lost Customer
19435,33,3,4,1,3457.7675,1,311,Lost Customer
24413,33,3,4,1,2407.04,1,311,Lost Customer
12173,32,3,4,1,5929.23,1,311,Lost Customer
22953,32,3,4,1,3899.4925,1,311,Lost Customer
20420,32,3,4,1,4132.24,1,311,Lost Customer
12926,32,3,4,1,4795.31,1,311,Lost Customer
23119,32,3,4,1,3945.5325,1,311,Lost Customer
13865,32,3,4,1,4533.5225,1,311,Lost Customer
18900,33,3,4,1,4132.24,1,311,Lost Customer
28844,32,3,4,1,4337.56,1,311,Lost Customer
11741,33,3,4,1,6079.24,1,311,Lost Customer
16132,33,3,4,1,2459.62,1,311,Lost Customer
20852,32,3,4,1,2546.96,1,311,Lost Customer
13278,32,3,4,1,4578.5225,1,311,Lost Customer
19564,32,3,4,1,5293.24,1,311,Lost Customer
12362,32,3,4,1,5904.23,1,311,Lost Customer
16361,32,3,4,1,2514.93,1,311,Lost Customer
19518,32,3,4,1,1894.0682,1,311,Lost Customer
29113,32,3,4,1,2453.04,1,311,Lost Customer
18273,33,3,4,1,6104.21,1,311,Lost Customer
16570,33,3,4,1,4219.32,1,311,Lost Customer
14967,32,3,4,1,4194.23,1,311,Lost Customer
21336,32,3,4,1,2628.3496,1,311,Lost Customer
18731,32,3,4,1,6054.06,1,311,Lost Customer
21387,32,3,4,1,2745.3325,1,311,Lost Customer
11775,32,3,4,1,5913.25,1,311,Lost Customer
13896,32,3,4,1,4775.63,1,311,Lost Customer
13355,32,3,4,1,4558.5325,1,311,Lost Customer
13083,32,3,4,1,4532.5225,1,311,Lost Customer
16415,32,3,4,1,4930.68,1,311,Lost Customer
25423,32,3,4,1,2478.04,1,311,Lost Customer
24427,33,3,4,1,2400.34,1,311,Lost Customer
28755,32,3,4,1,2407.04,1,311,Lost Customer
24905,32,3,4,1,2195.9075,1,311,Lost Customer
18241,33,3,4,1,6058.21,1,311,Lost Customer
17700,33,3,4,1,2805.5325,1,311,Lost Customer
20345,32,3,4,1,2520.83,1,311,Lost Customer
11772,32,3,4,1,5913.24,1,311,Lost Customer
24361,32,3,4,1,3391.0325,1,311,Lost Customer
11626,32,3,4,1,5958.74,1,311,Lost Customer
22449,33,3,4,1,2514.93,1,311,Lost Customer
24613,33,3,4,1,2148.2075,1,311,Lost Customer
20348,32,3,4,1,2511.32,1,311,Lost Customer
11002,33,3,4,1,8114.04,1,311,Lost Customer
28377,32,3,4,1,2433.04,1,311,Lost Customer
28735,32,3,4,1,2420.34,1,311,Lost Customer
13524,32,3,4,1,4528.7496,1,311,Lost Customer
20989,32,3,4,1,4148.74,1,311,Lost Customer
26399,33,3,4,1,2543.44,1,311,Lost Customer
13856,33,3,4,1,2982.0225,1,311,Lost Customer
16389,32,3,4,1,4638.8925,1,311,Lost Customer
24802,32,3,4,1,2407.04,1,311,Lost Customer
26322,33,3,4,1,2912.2596,1,311,Lost Customer
12167,32,3,4,1,5975.23,1,311,Lost Customer
29316,32,3,4,1,2433.04,1,311,Lost Customer
17743,32,3,4,1,2793.5225,1,311,Lost Customer
25163,32,3,4,1,2433.04,1,311,Lost Customer
19421,32,3,4,1,1930.76,1,311,Lost Customer
23597,33,3,4,1,2482.23,1,311,Lost Customer
25795,33,3,4,1,2482.23,1,311,Lost Customer
28678,33,3,4,1,4337.56,1,311,Lost Customer
18485,33,3,4,1,6063.21,1,311,Lost Customer
16701,32,3,4,1,4426.74,1,311,Lost Customer
16372,32,3,4,1,2482.23,1,311,Lost Customer
11274,33,3,4,1,5888.24,1,311,Lost Customer
21092,33,3,4,1,2511.26,1,311,Lost Customer
14334,32,3,4,1,1848.9075,1,311,Lost Customer
13315,32,3,4,1,4541.5325,1,311,Lost Customer
13704,32,3,4,1,2736.5325,1,311,Lost Customer
19555,32,3,4,1,6110.6,1,311,Lost Customer
19947,32,3,4,1,6056.51,1,311,Lost Customer
25406,32,3,4,1,2433.04,1,311,Lost Customer
20869,32,3,4,1,2542.96,1,311,Lost Customer
20823,32,3,4,1,4216.75,1,311,Lost Customer
22343,32,3,4,1,2422.54,1,311,Lost Customer
25735,32,3,4,1,2407.04,1,311,Lost Customer
20162,32,3,4,1,1966.46,1,311,Lost Customer
24341,33,3,4,1,2453.04,1,311,Lost Customer
12980,32,3,4,1,4552.5225,1,311,Lost Customer
28961,32,3,4,1,2478.04,1,311,Lost Customer
11629,32,3,4,1,5930.23,1,311,Lost Customer
13747,33,3,4,1,3045.5325,1,311,Lost Customer
11583,32,3,4,1,4381.3896,1,311,Lost Customer
17769,32,3,4,1,3909.8325,1,311,Lost Customer
27901,32,3,4,1,2433.04,1,311,Lost Customer
20719,32,3,4,1,1947.46,1,311,Lost Customer
13829,32,3,4,1,4380.04,1,311,Lost Customer
24921,32,3,4,1,2180.4075,1,311,Lost Customer
22173,32,3,4,1,2735.5325,1,311,Lost Customer
28207,33,3,4,1,2461.55,1,311,Lost Customer
12186,32,3,4,1,5913.24,1,311,Lost Customer
26381,33,3,4,1,2520.83,1,311,Lost Customer
28731,32,3,4,1,2452.04,1,311,Lost Customer
17370,32,3,4,1,4742.74,1,311,Lost Customer
22946,33,3,4,1,3911.5325,1,311,Lost Customer
21652,33,3,4,1,2646.0582,1,311,Lost Customer
13394,32,3,4,1,2318.96,1,311,Lost Customer
19428,33,3,4,1,1878.5682,1,311,Lost Customer
15790,33,3,4,1,2668.3796,1,311,Lost Customer
17095,32,3,4,1,2760.4075,1,311,Lost Customer
13520,33,3,4,1,4551.3596,1,311,Lost Customer
11708,32,3,4,1,5908.5,1,311,Lost Customer
12229,32,3,4,1,4415.6796,1,311,Lost Customer
13205,32,3,4,1,4803.32,1,311,Lost Customer
18724,32,3,4,1,6056.51,1,311,Lost Customer
14270,32,3,4,1,1794.1975,1,311,Lost Customer
13403,32,3,4,1,4578.5225,1,311,Lost Customer
20324,32,3,4,1,2543.44,1,311,Lost Customer
11665,33,3,4,1,5930.23,1,311,Lost Customer
25903,32,3,4,1,5773.04,1,311,Lost Customer
14098,32,3,4,1,1845.8975,1,311,Lost Customer
16431,32,3,4,1,4769.4025,1,311,Lost Customer
18489,33,3,4,1,6081.1,1,311,Lost Customer
29166,32,3,4,1,4334.6,1,311,Lost Customer
29289,32,3,4,1,2433.04,1,311,Lost Customer
17513,33,3,4,1,4260.24,1,311,Lost Customer
23630,33,3,4,1,2481.82,1,311,Lost Customer
17765,32,3,4,1,3926.5325,1,311,Lost Customer
14413,32,3,4,1,1889.9075,1,311,Lost Customer
16514,33,3,4,1,4761.74,1,311,Lost Customer
24360,32,3,4,1,3626.82,1,311,Lost Customer
20424,32,3,4,1,4132.24,1,311,Lost Customer
14104,32,3,4,1,1889.9075,1,311,Lost Customer
18701,33,3,4,1,5357.74,1,311,Lost Customer
14121,32,3,4,1,3319.6975,1,311,Lost Customer
23922,32,3,4,1,2466.32,1,311,Lost Customer
24549,32,3,4,1,2514.93,1,311,Lost Customer
11522,33,3,4,1,5888.24,1,311,Lost Customer
21655,32,3,4,1,2648.0682,1,311,Lost Customer
19093,32,3,4,1,6035.6,1,311,Lost Customer
18260,33,3,4,1,6035.6,1,311,Lost Customer
13915,33,3,4,1,3045.5325,1,311,Lost Customer
18243,33,3,4,1,6058.21,1,311,Lost Customer
22465,32,3,4,1,2492.32,1,311,Lost Customer
16663,33,3,4,1,4471.74,1,311,Lost Customer
11625,32,3,4,1,5913.25,1,311,Lost Customer
18718,32,3,4,1,6035.6,1,311,Lost Customer
17115,32,3,4,1,3008.0225,1,311,Lost Customer
13849,33,3,4,1,3084.5425,1,311,Lost Customer
18930,32,3,4,1,6035.6,1,311,Lost Customer
24735,32,3,4,1,2478.04,1,311,Lost Customer
13417,32,3,4,1,2369.97,1,311,Lost Customer
26315,33,3,4,1,2825.4282,1,311,Lost Customer
13202,32,3,4,1,4558.5225,1,311,Lost Customer
13895,32,3,4,1,4558.5225,1,311,Lost Customer
12163,32,3,4,1,5944.73,1,311,Lost Customer
13912,32,3,4,1,4548.0225,1,311,Lost Customer
12189,32,3,4,1,5950.23,1,311,Lost Customer
14945,33,3,4,1,4260.24,1,311,Lost Customer
19628,32,3,4,1,6035.6,1,311,Lost Customer
17756,32,3,4,1,2715.4075,1,311,Lost Customer
13425,32,3,4,1,4810.31,1,311,Lost Customer
19565,32,3,4,1,5308.24,1,311,Lost Customer
13992,32,3,4,1,1802.2075,1,311,Lost Customer
11324,33,3,4,1,5945.23,1,311,Lost Customer
25015,32,3,4,1,2461.55,1,311,Lost Customer
21331,33,3,4,1,2670.8896,1,311,Lost Customer
29180,32,3,4,1,2452.04,1,311,Lost Customer
21858,33,3,4,1,2492.32,1,311,Lost Customer
20461,32,3,4,1,2492.32,1,311,Lost Customer
20839,33,3,4,1,2511.26,1,311,Lost Customer
18251,33,3,4,1,6035.6,1,311,Lost Customer
22940,33,3,4,1,4207.32,1,311,Lost Customer
20999,32,3,4,1,2735.5325,1,311,Lost Customer
19791,32,3,4,1,6058.21,1,311,Lost Customer
13093,32,3,4,1,4778.33,1,311,Lost Customer
20982,33,3,4,1,2546.96,1,311,Lost Customer
17046,32,3,4,1,4467.74,1,311,Lost Customer
18692,33,3,4,1,6035.6,1,311,Lost Customer
12200,32,3,4,1,5935.55,1,311,Lost Customer
13279,32,3,4,1,4533.5225,1,311,Lost Customer
24537,33,3,4,1,2511.32,1,311,Lost Customer
13325,32,3,4,1,4558.5225,1,311,Lost Customer
16316,33,3,4,1,4659.8025,1,311,Lost Customer
16362,32,3,4,1,2482.23,1,311,Lost Customer
13176,32,3,4,1,4753.32,1,311,Lost Customer
22170,32,3,4,1,2745.3325,1,311,Lost Customer
25868,32,3,4,1,5798.04,1,311,Lost Customer
25625,33,3,4,1,2433.04,1,311,Lost Customer
20418,33,3,4,1,4207.24,1,311,Lost Customer
14095,32,3,4,1,1802.2075,1,311,Lost Customer
13986,32,3,4,1,1893.9075,1,311,Lost Customer
20710,32,3,4,1,3240.32,1,311,Lost Customer
12160,32,3,4,1,5945.23,1,311,Lost Customer
12930,32,3,4,1,4513.8425,1,311,Lost Customer
24437,33,3,4,1,2427.04,1,311,Lost Customer
16691,32,3,4,1,4471.74,1,311,Lost Customer
13382,32,3,4,1,4525.8225,1,311,Lost Customer
14089,32,3,4,1,1893.9075,1,311,Lost Customer
11613,32,3,4,1,4381.3896,1,311,Lost Customer
21380,32,3,4,1,2735.5325,1,311,Lost Customer
28327,33,3,4,1,2407.04,1,311,Lost Customer
16237,33,3,4,1,2514.93,1,311,Lost Customer
23107,32,3,4,1,3896.5325,1,311,Lost Customer
13429,32,3,4,1,4587.0325,1,311,Lost Customer
11328,32,3,4,1,4718.04,1,311,Lost Customer
20442,32,3,4,1,2482.23,1,311,Lost Customer
19506,32,3,4,1,3480.3775,1,311,Lost Customer
14010,33,3,4,1,3861.3896,1,311,Lost Customer
16363,32,3,4,1,2481.82,1,311,Lost Customer
24063,33,3,4,1,2433.04,1,311,Lost Customer
13369,32,3,4,1,4778.33,1,311,Lost Customer
11534,33,3,4,1,5919.73,1,311,Lost Customer
28952,32,3,4,1,2473.04,1,311,Lost Customer
20711,32,3,4,1,3240.32,1,311,Lost Customer
25729,32,3,4,1,2433.04,1,311,Lost Customer
13280,32,3,4,1,4558.5225,1,311,Lost Customer
20820,32,3,4,1,4143.74,1,311,Lost Customer
22168,32,3,4,1,2997.32,1,311,Lost Customer
12052,33,3,4,1,5935.55,1,311,Lost Customer
21939,32,3,4,1,4163.24,1,311,Lost Customer
17720,32,3,4,1,2790.5325,1,311,Lost Customer
23396,32,3,4,1,4891.61,1,311,Lost Customer
16412,32,3,4,1,4921.59,1,311,Lost Customer
18699,33,3,4,1,5308.24,1,311,Lost Customer
28417,32,3,4,1,2426,1,311,Lost Customer
11617,32,3,4,1,5935.55,1,311,Lost Customer
20462,32,3,4,1,2512.32,1,311,Lost Customer
13220,32,3,4,1,4682.5325,1,311,Lost Customer
29184,32,3,4,1,2420.34,1,311,Lost Customer
19320,33,3,4,1,1981.96,1,311,Lost Customer
12058,33,3,4,1,5936.2,1,311,Lost Customer
14362,32,3,4,1,1845.8975,1,311,Lost Customer
18736,32,3,4,1,6035.6,1,311,Lost Customer
21361,32,3,4,1,2997.32,1,311,Lost Customer
12181,32,3,4,1,5958.74,1,311,Lost Customer
25414,32,3,4,1,2453.04,1,311,Lost Customer
22500,32,3,4,1,2481.82,1,311,Lost Customer
19443,33,3,4,1,1863.5682,1,311,Lost Customer
25769,33,3,4,1,2514.93,1,311,Lost Customer
25185,32,3,4,1,2453.04,1,311,Lost Customer
11809,32,3,4,1,5929.23,1,311,Lost Customer
20216,32,3,4,1,5338.74,1,311,Lost Customer
28729,32,3,4,1,2452.04,1,311,Lost Customer
13890,32,3,4,1,2982.0225,1,311,Lost Customer
13990,32,3,4,1,1893.9075,1,311,Lost Customer
25105,32,3,4,1,2433.04,1,311,Lost Customer
14242,32,3,4,1,3351.3975,1,311,Lost Customer
20382,32,3,4,1,2482.23,1,311,Lost Customer
13286,32,3,4,1,4516.5325,1,311,Lost Customer
24498,32,3,4,1,2407.04,1,311,Lost Customer
24386,33,3,4,1,4143.74,1,311,Lost Customer
16526,32,3,4,1,4758.24,1,311,Lost Customer
28365,32,3,4,1,2433.04,1,311,Lost Customer
20811,32,3,4,1,3270.32,1,311,Lost Customer
29178,32,3,4,1,2452.04,1,311,Lost Customer
12447,32,3,4,1,2331.95,1,311,Lost Customer
25720,32,3,4,1,2433.04,1,311,Lost Customer
14336,32,3,4,1,1893.9075,1,311,Lost Customer
29115,32,3,4,1,2407.04,1,311,Lost Customer
14133,32,3,4,1,3764.0682,1,311,Lost Customer
11525,33,3,4,1,5935.55,1,311,Lost Customer
24681,32,3,4,1,2453.04,1,311,Lost Customer
19477,33,3,4,1,3533.7675,1,311,Lost Customer
14379,32,3,4,1,1854.9075,1,311,Lost Customer
20465,32,3,4,1,2514.93,1,311,Lost Customer
14960,32,3,4,1,2803.5225,1,311,Lost Customer
13203,32,3,4,1,4491.5325,1,311,Lost Customer
13237,32,3,4,1,4516.5325,1,311,Lost Customer
14127,32,3,4,1,3809.5682,1,311,Lost Customer
11010,32,3,4,1,8088.04,1,311,Lost Customer
28714,33,3,4,1,2433.04,1,311,Lost Customer
23164,33,3,4,1,4807.1,1,311,Lost Customer
11319,33,3,4,1,5930.23,1,311,Lost Customer
12155,32,3,4,1,5930.23,1,311,Lost Customer
11571,32,3,4,1,4390.6796,1,311,Lost Customer
24183,32,3,4,1,2461.55,1,311,Lost Customer
24910,32,3,4,1,2183.9075,1,311,Lost Customer
19437,33,3,4,1,3480.3775,1,311,Lost Customer
16520,32,3,4,1,4727.74,1,311,Lost Customer
14356,32,3,4,1,3352.3975,1,311,Lost Customer
28840,33,3,4,1,4399.1,1,311,Lost Customer
11156,33,3,4,1,2389.97,1,311,Lost Customer
12318,32,3,4,1,6808.1482,1,311,Lost Customer
20848,33,3,4,1,2558.46,1,311,Lost Customer
21352,32,3,4,1,2625.3896,1,311,Lost Customer
25053,32,3,4,1,2183.9075,1,311,Lost Customer
24990,32,3,4,1,2468.04,1,311,Lost Customer
21020,32,3,4,1,2497.96,1,311,Lost Customer
24907,32,3,4,1,2183.9075,1,311,Lost Customer
11379,33,3,4,1,4426.0582,1,311,Lost Customer
16773,31,2,2,3,13.98,3,233,Lost Customer
17692,31,2,2,3,13.98,3,233,Lost Customer
22332,31,2,2,3,39.98,3,233,Lost Customer
22375,31,2,2,3,34.98,3,233,Lost Customer
25123,31,2,2,3,39.98,3,233,Lost Customer
16985,31,2,2,3,13.98,3,233,Lost Customer
23646,31,2,2,3,13.98,3,233,Lost Customer
23786,31,2,2,3,38.98,3,233,Lost Customer
26474,31,2,2,3,13.98,3,233,Lost Customer
22561,31,2,2,3,25.48,3,233,Lost Customer
12800,31,2,2,3,39.98,3,233,Lost Customer
23079,31,2,2,3,7.28,3,233,Lost Customer
28260,31,2,2,3,7.28,3,233,Lost Customer
25518,31,2,2,3,39.98,3,233,Lost Customer
24931,31,2,2,3,36.59,3,233,Lost Customer
11469,31,2,2,3,25.48,3,233,Lost Customer
21187,31,2,2,3,32.28,3,233,Lost Customer
21353,31,2,2,3,44.98,3,233,Lost Customer
14526,31,2,2,3,29.48,3,233,Lost Customer
14383,31,2,2,3,56.97,3,233,Lost Customer
26451,31,2,2,3,27.28,3,233,Lost Customer
15505,31,2,2,3,7.28,3,233,Lost Customer
21413,31,2,2,3,14.98,3,233,Lost Customer
16736,31,2,2,3,59.98,3,233,Lost Customer
21370,31,2,2,3,39.98,3,233,Lost Customer
25933,31,2,2,3,49.48,3,233,Lost Customer
16647,31,2,2,3,54.98,3,233,Lost Customer
13444,31,2,2,3,56.97,3,233,Lost Customer
24722,31,2,2,3,33.98,3,233,Lost Customer
24599,31,2,2,3,26.97,3,233,Lost Customer
15233,31,2,2,3,59.98,3,233,Lost Customer
18087,31,2,2,3,13.98,3,233,Lost Customer
20643,31,2,2,3,14.98,3,233,Lost Customer
29348,31,2,2,3,38.98,3,233,Lost Customer
25269,31,2,2,3,23.78,3,233,Lost Customer
21960,31,2,2,3,39.99,3,233,Lost Customer
23122,31,2,2,3,13.98,3,233,Lost Customer
23952,31,2,2,3,38.98,3,233,Lost Customer
21273,31,2,2,3,14.98,3,233,Lost Customer
19358,31,2,2,3,13.98,3,233,Lost Customer
16049,31,2,2,3,39.98,3,233,Lost Customer
27593,31,2,2,3,13.98,3,233,Lost Customer
25535,31,2,2,3,39.98,3,233,Lost Customer
22916,31,2,2,3,58.98,3,233,Lost Customer
15545,31,2,2,3,39.98,3,233,Lost Customer
24081,31,2,2,3,31.28,3,233,Lost Customer
12797,31,2,2,3,56.97,3,233,Lost Customer
24556,31,2,2,3,6.28,3,233,Lost Customer
15837,31,2,2,3,39.98,3,233,Lost Customer
28887,31,2,2,3,39.98,3,233,Lost Customer
25017,31,2,2,3,14.98,3,233,Lost Customer
27842,31,2,2,3,23.78,3,233,Lost Customer
18124,31,2,2,3,56.97,3,233,Lost Customer
13656,31,2,2,3,56.97,3,233,Lost Customer
21287,31,2,2,3,44.98,3,233,Lost Customer
20566,31,2,2,3,27.28,3,233,Lost Customer
28984,31,2,2,3,28.98,3,233,Lost Customer
23737,31,2,2,3,34.98,3,233,Lost Customer
20803,31,2,2,3,38.98,3,233,Lost Customer
15001,31,2,2,3,30.97,3,233,Lost Customer
15522,31,2,2,3,26.97,3,233,Lost Customer
21971,31,2,2,3,32.28,3,233,Lost Customer
17471,31,2,2,3,39.98,3,233,Lost Customer
25549,31,2,2,3,7.28,3,233,Lost Customer
25652,31,2,2,3,39.98,3,233,Lost Customer
24842,31,2,2,3,23.78,3,233,Lost Customer
28881,31,2,2,3,39.98,3,233,Lost Customer
28231,31,2,2,3,23.78,3,233,Lost Customer
19495,31,2,2,3,38.98,3,233,Lost Customer
16014,31,2,2,3,7.28,3,233,Lost Customer
22366,31,2,2,3,56.97,3,233,Lost Customer
24490,31,2,2,3,36.59,3,233,Lost Customer
23654,31,2,2,3,59.98,3,233,Lost Customer
14918,31,2,2,3,12.94,3,233,Lost Customer
26196,31,2,2,3,29.98,3,233,Lost Customer
18058,31,2,2,3,39.98,3,233,Lost Customer
16017,31,2,2,3,59.98,3,233,Lost Customer
18619,31,2,2,3,38.98,3,233,Lost Customer
20454,31,2,2,3,23.78,3,233,Lost Customer
22512,31,2,2,3,30.48,3,233,Lost Customer
24547,31,2,2,3,38.98,3,233,Lost Customer
27464,31,2,2,3,6.28,3,233,Lost Customer
19372,31,2,2,3,29.48,3,233,Lost Customer
18636,31,2,2,3,58.98,3,233,Lost Customer
16913,31,2,2,3,13.98,3,233,Lost Customer
17995,31,2,2,3,27.28,3,233,Lost Customer
13352,31,2,2,3,56.97,3,233,Lost Customer
24095,31,2,2,3,29.48,3,233,Lost Customer
21178,31,2,2,3,39.99,3,233,Lost Customer
19077,31,2,2,3,39.98,3,233,Lost Customer
15516,31,2,2,3,7.28,3,233,Lost Customer
23236,31,2,2,3,7.28,3,233,Lost Customer
29439,31,2,2,3,23.78,3,233,Lost Customer
19306,31,2,2,3,29.48,3,233,Lost Customer
21716,31,2,2,3,14.98,3,233,Lost Customer
21118,31,2,2,3,34.98,3,233,Lost Customer
12628,31,2,2,3,14.98,3,233,Lost Customer
25755,31,2,2,3,6.28,3,233,Lost Customer
15390,31,2,2,3,39.98,3,233,Lost Customer
26462,31,2,2,3,27.28,3,233,Lost Customer
15313,31,2,2,3,7.28,3,233,Lost Customer
27716,31,2,2,3,7.28,3,233,Lost Customer
26525,31,2,2,3,49.48,3,233,Lost Customer
29093,31,2,2,3,28.48,3,233,Lost Customer
26345,31,2,2,3,49.48,3,233,Lost Customer
26514,31,2,2,3,29.98,3,233,Lost Customer
18347,31,2,2,3,39.98,3,233,Lost Customer
22584,31,2,2,3,33.98,3,233,Lost Customer
28157,31,2,2,3,7.28,3,233,Lost Customer
27619,31,2,2,3,33.98,3,233,Lost Customer
28801,31,2,2,3,27.28,3,233,Lost Customer
16856,31,2,2,3,13.98,3,233,Lost Customer
23245,31,2,2,3,39.98,3,233,Lost Customer
24473,31,2,2,3,13.98,3,233,Lost Customer
21656,31,2,2,3,56.97,3,233,Lost Customer
25967,31,2,2,3,29.98,3,233,Lost Customer
17577,31,2,2,3,39.98,3,233,Lost Customer
16498,31,2,2,3,39.98,3,233,Lost Customer
16369,31,2,2,3,26.97,3,233,Lost Customer
12731,31,2,2,3,59.98,3,233,Lost Customer
27962,31,2,2,3,7.28,3,233,Lost Customer
26880,31,2,2,3,23.78,3,233,Lost Customer
21905,31,2,2,3,14.98,3,233,Lost Customer
25260,31,2,2,3,34.89,3,233,Lost Customer
22363,31,2,2,3,56.97,3,233,Lost Customer
19492,31,2,2,3,6.28,3,233,Lost Customer
18018,31,2,2,3,51.97,3,233,Lost Customer
18081,31,2,2,3,51.97,3,233,Lost Customer
28008,31,2,2,3,7.28,3,233,Lost Customer
20806,31,2,2,3,27.28,3,233,Lost Customer
17560,31,2,2,3,39.98,3,233,Lost Customer
29213,31,2,2,3,68.49,3,233,Lost Customer
23740,31,2,2,3,36.59,3,233,Lost Customer
25781,31,2,2,3,39.98,3,233,Lost Customer
12877,31,2,2,3,29.93,3,233,Lost Customer
22177,31,2,2,3,24.27,3,233,Lost Customer
20946,31,2,2,3,58.98,3,233,Lost Customer
22867,31,2,2,3,38.98,3,233,Lost Customer
21636,31,2,2,3,14.98,3,233,Lost Customer
21550,31,2,2,3,58.98,3,233,Lost Customer
29210,31,2,2,3,27.28,3,233,Lost Customer
12416,31,2,2,3,39.99,3,233,Lost Customer
21181,31,2,2,3,32.28,3,233,Lost Customer
24696,31,2,2,3,23.78,3,233,Lost Customer
22529,31,2,2,3,23.78,3,233,Lost Customer
14563,31,2,2,3,39.98,3,233,Lost Customer
12150,31,2,2,3,42.95,3,233,Lost Customer
16037,31,2,2,3,39.98,3,233,Lost Customer
23637,31,2,2,3,28.48,3,233,Lost Customer
22701,31,2,2,3,57.98,3,233,Lost Customer
15270,31,2,2,3,39.98,3,233,Lost Customer
28105,31,2,2,3,7.28,3,233,Lost Customer
25157,31,2,2,3,7.28,3,233,Lost Customer
29226,31,2,2,3,38.98,3,233,Lost Customer
24984,31,2,2,3,36.59,3,233,Lost Customer
20968,31,2,2,3,34.98,3,233,Lost Customer
21346,31,2,2,3,14.98,3,233,Lost Customer
29272,31,2,2,3,38.98,3,233,Lost Customer
27337,31,2,2,3,11.94,3,233,Lost Customer
17599,31,2,2,3,13.98,3,233,Lost Customer
15747,31,2,2,3,39.98,3,233,Lost Customer
21612,31,2,2,3,14.98,3,233,Lost Customer
25110,31,2,2,3,39.98,3,233,Lost Customer
27812,31,2,2,3,39.98,3,233,Lost Customer
24755,31,2,2,3,39.98,3,233,Lost Customer
26275,31,2,2,3,27.28,3,233,Lost Customer
25233,31,2,2,3,7.28,3,233,Lost Customer
26859,31,2,2,3,33.98,3,233,Lost Customer
13457,31,2,2,3,56.97,3,233,Lost Customer
28748,31,2,2,3,23.78,3,233,Lost Customer
22239,31,2,2,3,32.28,3,233,Lost Customer
22070,31,2,2,3,14.98,3,233,Lost Customer
22362,31,2,2,3,34.98,3,233,Lost Customer
21844,31,2,2,3,39.98,3,233,Lost Customer
12498,31,2,2,3,39.99,3,233,Lost Customer
21907,31,2,2,3,14.98,3,233,Lost Customer
14536,31,2,2,3,68.49,3,233,Lost Customer
24838,31,2,2,3,23.78,3,233,Lost Customer
19508,31,2,2,3,6.28,3,233,Lost Customer
25983,31,2,2,3,29.98,3,233,Lost Customer
15163,31,2,2,3,7.28,3,233,Lost Customer
29372,31,2,2,3,39.99,3,233,Lost Customer
29229,31,2,2,3,39.98,3,233,Lost Customer
15744,31,2,2,3,12.94,3,233,Lost Customer
16371,31,2,2,3,54.98,3,233,Lost Customer
21091,31,2,2,3,13.98,3,233,Lost Customer
21724,31,2,2,3,14.98,3,233,Lost Customer
14293,31,2,2,3,46.47,3,233,Lost Customer
27220,31,2,2,3,38.98,3,233,Lost Customer
27174,31,2,2,3,7.28,3,233,Lost Customer
15813,31,2,2,3,30.97,3,233,Lost Customer
28213,31,2,2,3,39.98,3,233,Lost Customer
17330,31,2,2,3,30.97,3,233,Lost Customer
18658,31,2,2,3,58.98,3,233,Lost Customer
26833,31,2,2,3,6.28,3,233,Lost Customer
23192,31,2,2,3,32.28,3,233,Lost Customer
